strength_config,regime,top8_title_share,ladder,knockout_ladder,w_pts,d_pts,mix,teams_per_drafter,policy,n_eval_tournaments,n_draws,spearman_mean,spearman_sd,spearman_cluster_se,spearman_undefined_frac,skill_variance_share,sigma2_between,sigma2_within,top_tie_rate,top_tie_rate_cluster_se,winning_score_mean,winning_score_sd,winning_score_p05,winning_score_p95,slot_win_prob_spread,slot_win_prob_spread_cluster_se,slot_imbalance_index,champion_undrafted_rate,p_champion_holder_wins,group_variance_share,group_variance_share_cluster_se,alive_fraction,alive_fraction_cluster_se,pool_suspense,pool_suspense_cluster_se,pool_suspense_group_share,pool_suspense_group_share_cluster_se,pool_surprise,pool_surprise_cluster_se,pool_surprise_group_share,pool_surprise_group_share_cluster_se,br_slot,slot1_win_prob,slot2_win_prob,slot3_win_prob,slot4_win_prob,slot5_win_prob,slot6_win_prob,slot7_win_prob,slot8_win_prob,gamma_target,gamma_realised,is_gamma_match,gamma_match_value,group_purse,knockout_purse
synthetic_x1,resampled,0.94074,triangular,triangular,3.0,1.0,0.3716810947169743,6,ev_greedy,50000,25,0.3442038726038909,0.3203865956688835,0.006609722248195967,0.0,0.23310222175809686,7.243918551376998,23.83222691279801,0.00122,0.00013868429375143147,28.600652806301156,3.2458676525811105,24.115043284150918,34.654870147547236,0.49565000000000003,0.005591430943864014,1.6498191536000002,0.0,0.72992,0.10859395595698372,0.0012131790457562887,0.9999899999999999,4.677071733464835e-06,0.7018792629241943,0.006743112360290839,0.0785726198399138,0.001466695891727781,0.7018792629241943,0.006743112360290839,0.0785726198399138,0.001466695891727781,-1,0.54039,0.1486,0.08062,0.04474,0.04858,0.04592,0.04552,0.04563,0.5,0.5,False,0.15812935905106856,202.857421875,120.0
synthetic_x1,resampled,0.94074,triangular,triangular,3.0,1.0,0.1,6,ev_greedy,50000,25,0.3528409712714812,0.31584908875895973,0.0074469237081068815,0.0,0.2583225468752458,13.470938101761751,38.676806122312506,0.00252,0.0002474536993728995,29.128406000000005,4.089935366135264,24.0,37.1,0.54989,0.004619679822960319,2.0264461664,0.0,0.81323,0.004859649836212022,5.7828243603275575e-05,0.999995,3.461093276213946e-06,0.7399631786346436,0.006270467945216453,0.0549837870454162,0.0008765625629102873,0.7399631786346436,0.006270467945216453,0.0549837870454162,0.0008765625629102873,-1,0.58739,0.14056,0.0767,0.0375,0.04049,0.03867,0.04025,0.03844,-1.0,0.15812935905106856,True,0.15812935905106856,202.857421875,120.0
synthetic_x1,resampled,0.94074,triangular,triangular,2.0,1.0,0.45454545454545453,6,ev_greedy,50000,25,0.3420749404895365,0.3205048229691151,0.006618639755256575,0.0,0.2315778332629924,5.267363839979698,17.478180350330575,0.00392,0.00026720778431774773,24.72937454545454,2.7615490105613243,20.909090909090907,29.909090909090907,0.4955666666666666,0.005877224401591849,1.6462734735999998,0.0,0.7347766666666665,0.09454697824796383,0.0011448938265320493,0.9999925000000001,4.145780987941952e-06,0.7087762832641602,0.0065712150240492245,0.07649178476676537,0.0016430069333715248,0.7087762832641602,0.0065712150240492245,0.07649178476676537,0.0016430069333715248,-1,0.5400166666666666,0.14803666666666668,0.08121,0.04445,0.04834,0.04656,0.04593,0.04545666666666666,0.5,0.5,False,0.16666666666666666,144.0,120.0
synthetic_x1,resampled,0.94074,triangular,triangular,2.0,1.0,0.14285714285714285,6,ev_greedy,50000,25,0.35153071017019016,0.31573745706208944,0.0075587760135391755,0.0,0.25729022948928987,12.140469932142226,35.045425763316324,0.00332,0.0002531139400875951,27.881151428571428,3.8856633815898904,22.999999999999996,35.42857142857144,0.5464,0.004974135603298327,2.0017642176,0.0,0.81047,0.004694543903049164,5.6345143024283094e-05,0.9999924999999998,4.145780987941952e-06,0.7443470430374145,0.005237057452932033,0.05480485836309553,0.0007888339932371823,0.7443470430374145,0.005237057452932033,0.05480485836309553,0.0007888339932371823,-1,0.58453,0.14086,0.07642,0.03813,0.04092,0.03878,0.04131,0.03905,-1.0,0.16666666666666666,True,0.16666666666666666,144.0,120.0
synthetic_x1,resampled,0.94074,triangular,triangular,1.0,0.0,0.670925470925471,6,ev_greedy,50000,25,0.3436355630622123,0.319715871831002,0.006076312665020041,0.0,0.23044759786701002,2.1587670193743715,7.208946245400831,0.00332,0.00031342197327777346,15.153938601146601,1.797419604052835,12.594266994266995,18.54316134316134,0.48447999999999997,0.005535039897477405,1.5788795711999999,0.0,0.70083,0.17113526628415562,0.00132470648469596,0.99997,8.16496580927704e-06,0.6790660381317138,0.0061844661033257356,0.08889266855549177,0.0018909004867039205,0.6790660381317138,0.0061844661033257356,0.08889266855549177,0.0018909004867039205,-1,0.53123,0.14856,0.08212,0.04692,0.04841,0.04719,0.04675,0.04882,0.5,0.5,False,0.14051898999790166,58.857421875,120.0
synthetic_x1,resampled,0.94074,triangular,triangular,1.0,0.0,0.25,6,ev_greedy,50000,25,0.35446222851075515,0.315109746287727,0.007379881741240928,0.0,0.26018967057118464,9.472641797265624,26.934037132265622,0.01594,0.0005403085538221039,24.02591,3.4250771775100195,19.75,30.75,0.55125,0.004566986302682427,2.0382410944,0.0,0.81398,0.006329115896774052,6.522398002354868e-05,0.999995,3.461093276213946e-06,0.7603731886545816,0.007091038006924703,0.05275095977711319,0.0008998867649087702,0.7603731886545816,0.007091038006924703,0.05275095977711319,0.0008998867649087702,-1,0.58872,0.1408,0.07626666666666666,0.03747,0.04023,0.03893,0.038976666666666666,0.03860666666666667,-1.0,0.14051898999790166,True,0.14051898999790166,58.857421875,120.0
synthetic_x1,resampled,0.94074,geometric,geometric,1.0,0.0,0.0,6,ev_greedy,50000,25,0.3657734986755179,0.3152827674414886,0.008501298869205514,0.0,0.3817415885198227,43.55454867,70.539775815,0.00014,4.58257569495584e-05,38.2059,3.956698774230861,34.0,46.0,0.67734,0.004175124748635263,3.0875326256000006,0.0,0.99977,0.0,0.0,1.0,0.0,0.6050146484375,0.00862229253770796,0.0,0.0,0.6050146484375,0.00862229253770796,0.0,0.0,-1,0.7003,0.11788,0.06077,0.02466,0.02484,0.02434,0.02425,0.02296,0.0,0.0,False,0.14905993559779787,58.857421875,112.0
synthetic_x1,resampled,0.94074,geometric,geometric,3.0,1.0,0.355716563176537,6,ev_greedy,50000,25,0.36494097781826984,0.3135007588167942,0.006731571580962647,0.0,0.36209150419728797,19.36762896724131,34.12058807937773,0.0,0.0,33.92289879236013,3.2804757660554134,29.375684678705017,40.10708592058657,0.67492,0.004453264720030315,3.0611545727999996,0.0,0.99372,0.07022625258722778,0.0008210096642670438,0.9999899999999999,4.677071733464835e-06,0.6003621482849121,0.007686830352885166,0.04956705777696341,0.0006906624955419275,0.6003621482849121,0.007686830352885166,0.04956705777696341,0.0006906624955419275,-1,0.69772,0.11846,0.06172,0.0228,0.0265,0.02424,0.0239,0.02466,0.5,0.5,False,0.16753204647404105,202.857421875,112.0
synthetic_x1,resampled,0.94074,geometric,geometric,3.0,1.0,0.1,6,ev_greedy,50000,25,0.3650633424720398,0.3144864513153692,0.007874390758279146,0.0,0.3797729730183717,35.81182323931131,58.48615419358751,0.0,0.0,37.024722000000004,3.7095442068690865,32.9,44.4,0.6769,0.0042031813348145375,3.0855134207999995,0.0,0.99958,0.0032110780940712118,4.927379820158504e-05,0.9999899999999999,5.9072695328160885e-06,0.6427683639526367,0.008611483840767577,0.04608784716647632,0.0007207780368304656,0.6427683639526367,0.008611483840767577,0.04608784716647632,0.0007207780368304656,-1,0.70012,0.11786,0.0607,0.0246,0.0248,0.02484,0.02386,0.02322,-1.0,0.16753204647404105,True,0.16753204647404105,202.857421875,112.0
synthetic_x1,resampled,0.94074,geometric,geometric,2.0,1.0,0.4375,6,ev_greedy,50000,25,0.36423032554539736,0.3156611795151407,0.006753485362556629,0.0,0.36138390407905713,14.468070648056639,25.567112116728516,0.00034,8.524474568362948e-05,29.55816,2.796758711329957,25.8125,34.9375,0.6757599999999999,0.004375569486744937,3.0608859359999996,0.0,0.99479,0.060179597321386696,0.000747271612704059,0.9999899999999999,4.677071733464835e-06,0.6046883296966553,0.007855361410240232,0.04858699862281761,0.0007834426474694966,0.6046883296966553,0.007855361410240232,0.04858699862281761,0.0007834426474694966,-1,0.69763,0.11898,0.06149,0.02187,0.02704,0.02466,0.02372,0.02461,0.5,0.5,False,0.1764705882352941,144.0,112.0
synthetic_x1,resampled,0.94074,geometric,geometric,2.0,1.0,0.14285714285714285,6,ev_greedy,50000,25,0.36438332772666954,0.31456358950173785,0.007793357694053727,0.0,0.37905041309723053,32.366659278368154,53.022139045051034,0.0,0.0,35.40154571428572,3.5317026908393125,31.428571428571427,42.42857142857143,0.6769,0.004218404121623878,3.0855827903999993,0.0,0.99958,0.0030898632164318225,4.5670934452451434e-05,0.9999899999999999,5.9072695328160885e-06,0.6433408546447754,0.00829045504035625,0.04596735298250997,0.0006000715729868897,0.6433408546447754,0.00829045504035625,0.04596735298250997,0.0006000715729868897,-1,0.70012,0.11794,0.06062,0.02466,0.02468,0.02454,0.02422,0.02322,-1.0,0.1764705882352941,True,0.1764705882352941,144.0,112.0
synthetic_x1,resampled,0.94074,geometric,geometric,1.0,0.0,0.6555173241577978,6,ev_greedy,50000,25,0.3672313971073526,0.3121583969149931,0.006714067643385012,0.0,0.3589026953117707,5.807058856015138,10.37297805056389,0.0,0.0,18.237684124189805,1.892574542245823,15.64551492358166,21.712410978634875,0.67098,0.004485060386066911,3.0316397439999996,0.0,0.98854,0.11318281173765274,0.0011217085175287307,0.9999875,5.10310363079546e-06,0.5969212341308594,0.008341044474483148,0.05002041067062568,0.0005820606340155605,0.5969212341308594,0.008341044474483148,0.05002041067062568,0.0005820606340155605,-1,0.69482,0.11952,0.06186,0.02384,0.02622,0.02436,0.02462,0.02476,0.5,0.4999999999999999,False,0.14905993559779787,58.857421875,112.0
synthetic_x1,resampled,0.94074,geometric,geometric,1.0,0.0,0.25,6,ev_greedy,50000,25,0.3660981668028127,0.3126939433768542,0.00771418778568328,0.0,0.3810238125158225,25.046652732578128,40.68848483585937,0.00016,6.27162924074226e-05,30.60543,3.1078496609553046,27.0,36.75,0.67703,0.004172337474366137,3.0857690464000007,0.0,0.99958,0.004189740133561905,5.534231841340713e-05,0.9999924999999998,5.496210815947959e-06,0.6420674514770508,0.008529066734546866,0.045874505243112124,0.0008368247845210024,0.6420674514770508,0.008529066734546866,0.045874505243112124,0.0008368247845210024,-1,0.70015,0.11781,0.06071,0.02461,0.02482,0.02474,0.02404,0.02312,-1.0,0.14905993559779787,True,0.14905993559779787,58.857421875,112.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,1.0,0.0,0.0,6,ev_greedy,50000,25,0.44071837194555513,0.2935790300479447,0.014441922514517768,0.0,0.3144903733294147,1.2413718249999999,2.7058772175000003,0.24392,0.004201852765943455,11.1343,1.1884374236786723,10.0,13.0,0.5318903333333332,0.011596530860962656,1.850961423591111,0.0,0.5913988571428571,0.0,0.0,1.0,0.0,0.5922216177463532,0.011525196934445085,0.0,0.0,0.5922216177463532,0.011525196934445085,0.0,0.0,-1,0.5659858571428571,0.1433451904761905,0.08001119047619047,0.053086190476190474,0.03872285714285714,0.03409552380952381,0.04026785714285714,0.04448533333333333,0.0,0.0,False,0.25414767056030646,64.4013671875,63.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,3.0,1.0,0.2321285285069176,6,ev_greedy,50000,25,0.39345933101073655,0.31853689494084003,0.0124422939850829,0.0,0.24884530636569602,0.9334095655794826,2.8175535496651762,0.01764,0.0006773231626532983,15.191669161578181,1.118245265614041,13.642570570138354,17.178313513124518,0.45518666666666663,0.011658748384320202,1.370867075733333,0.0,0.5178433333333333,0.20756188586877192,0.002419165480732777,1.0,0.0,0.7020754432678222,0.009476928985270151,0.1412295899066756,0.004520396903922479,0.7020754432678222,0.009476928985270151,0.1412295899066756,0.004520396903922479,-1,0.5024033333333333,0.1495233333333333,0.09057,0.06093,0.04968333333333333,0.04744666666666666,0.047216666666666664,0.05222666666666667,0.5,0.5,False,0.2687657979549402,208.4013671875,63.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,3.0,1.0,0.1,6,ev_greedy,50000,25,0.4241285264192387,0.3030020429358516,0.013280647000899735,0.0,0.2965049022608717,1.1055155723686638,2.6229744591250013,0.01462,0.0006771755065466166,12.857806,1.1411179896767907,11.3,14.900000000000002,0.5138683333333334,0.011854361285260438,1.7364612267555553,0.0,0.5727716666666667,0.04142988242678167,0.0007020323406296222,1.0,0.0,0.7139643271764119,0.012202949214343225,0.09793785066889102,0.0022121887822691144,0.7139643271764119,0.012202949214343225,0.09793785066889102,0.0022121887822691144,-1,0.5511616666666667,0.14763833333333332,0.080845,0.05696666666666666,0.041115,0.03729333333333333,0.04046,0.04452,-1.0,0.2687657979549402,True,0.2687657979549402,208.4013671875,63.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,2.0,1.0,0.30434782608695654,6,ev_greedy,50000,25,0.39574127366147693,0.31979112729963005,0.012486030223911532,0.0,0.2509325123339157,0.7428975274196138,2.217649595430057,0.02192,0.0009445810358742828,13.710143478260871,0.9879817038229235,12.347826086956523,15.521739130434781,0.45557333333333333,0.012036260685790097,1.3644578263999998,0.0,0.5181183333333333,0.19200016935270275,0.0024659040893695618,1.0,0.0,0.7049413506189981,0.01035278525157039,0.13278334572320102,0.0045319155808846625,0.7049413506189981,0.01035278525157039,0.13278334572320102,0.0045319155808846625,-1,0.5017583333333333,0.14857,0.089965,0.061603333333333336,0.04936,0.046185,0.049618333333333334,0.05294,0.5,0.5000000000000001,False,0.2758620689655172,144.0,63.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,2.0,1.0,0.14285714285714285,6,ev_greedy,50000,25,0.42252869997521353,0.3036114504574916,0.013236521771326299,0.0,0.29571377303305485,0.994426714999979,2.3683747696938777,0.01954,0.0006237788069500277,12.326165714285716,1.0807648502418863,10.857142857142858,14.285714285714286,0.506075,0.01161134951243825,1.6808350698666665,0.0,0.5656216666666667,0.04004496092242168,0.0006962819113261746,1.0,0.0,0.7752249193191528,0.013944583925654595,0.09327569000835839,0.002745156373004526,0.7752249193191528,0.013944583925654595,0.09327569000835839,0.002745156373004526,-1,0.5440116666666667,0.14804666666666666,0.08315,0.057205,0.04295,0.03793666666666667,0.041205,0.045495,-1.0,0.2758620689655172,True,0.2758620689655172,144.0,63.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,1.0,0.0,0.49450018779846544,6,ev_greedy,50000,25,0.40330270724248113,0.3135715818314447,0.012878677337278774,0.0,0.23781337787645226,0.4321479715325007,1.3850247013900807,0.05896,0.0016165601339469763,10.08079184096153,0.781549313750013,9.0,11.516499436604605,0.47445833333333326,0.012773659348367963,1.4745307837777772,0.0,0.5330783333333333,0.27983628598547217,0.002590720510599456,0.9999924999999998,4.145780987941952e-06,0.6656593129369948,0.01088294921411544,0.12524005915667835,0.0032634459331623627,0.6656593129369948,0.01088294921411544,0.12524005915667835,0.0032634459331623627,-1,0.5168483333333332,0.14890333333333333,0.087085,0.06146833333333334,0.04748833333333334,0.045995,0.04239,0.04982166666666666,0.5,0.5,False,0.25414767056030646,64.4013671875,63.0
synthetic_x2,resampled,0.9992399999999999,linear,linear,1.0,0.0,0.25,6,ev_greedy,50000,25,0.42820398281025845,0.3012782291016142,0.013554398615259363,0.0,0.29722377103231096,0.7806131441796876,1.84573515046875,0.08348,0.0021533849323023195,10.564535,0.9577885903345267,9.25,12.25,0.5135540000000001,0.011970691112973478,1.7425548025440005,0.0,0.573308,0.053661027765059564,0.0008205750729031461,1.0,0.0,0.6654242416222891,0.01209913852677216,0.09374626356817524,0.0026963530263150732,0.6654242416222891,0.01209913852677216,0.09374626356817524,0.0026963530263150732,-1,0.5521980000000001,0.14640799999999998,0.07982,0.05877399999999999,0.039763,0.038644,0.04183799999999999,0.042555,-1.0,0.25414767056030646,True,0.25414767056030646,64.4013671875,63.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,1.0,0.0,0.0,6,ev_greedy,50000,25,0.4828679732234768,0.2854110750258594,0.018001760074159788,0.0,0.49396133951569565,23.426497429999998,23.999273690000006,0.03466,0.001512371206637665,27.8109,3.2353579693752588,24.0,34.0,0.8557100000000001,0.0055912313955441455,5.020467365333333,0.0,0.9122066666666667,0.0,0.0,1.0,0.0,0.29225101788838703,0.010041824268262447,0.0,0.0,0.29225101788838703,0.010041824268262447,0.0,0.0,-1,0.8651466666666667,0.05315,0.02385333333333333,0.014163333333333333,0.009436666666666666,0.010073333333333332,0.01318,0.010996666666666665,0.0,0.0,False,0.15174637069217442,64.4013671875,120.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,3.0,1.0,0.36540651772465454,6,ev_greedy,50000,25,0.47526953406846556,0.28109573627535955,0.01657106167125931,0.0,0.45590504177876173,10.529775327480143,12.566646871311761,0.00192,0.00023923489154664153,27.71161035086519,2.5204634039121676,24.269186964550688,32.26918696455069,0.78595,0.007733248023954748,4.1964300192,0.0,0.84029,0.11276518016634951,0.0032278893535678094,1.0,0.0,0.43413241863250734,0.014123604882932125,0.06698741801874525,0.0023227523018230006,0.43413241863250734,0.014123604882932125,0.06698741801874525,0.0023227523018230006,-1,0.80032,0.07982,0.03463,0.01918,0.01437,0.01515,0.01845,0.01808,0.5,0.5000000000000001,False,0.16175189851158514,208.4013671875,120.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,3.0,1.0,0.1,6,ev_greedy,50000,25,0.4836682592195248,0.28468195747104447,0.017798488957742397,0.0,0.49266322155269915,19.435838924793906,20.01471893,0.00224,0.0002485290056847825,27.769374000000003,3.0420643399053873,24.0,33.599999999999994,0.8493900000000001,0.005912680582161247,4.942940612800001,0.0,0.90558,0.005353196883489786,0.00017167859071454922,1.0,0.0,0.3977088928222656,0.016323818924169366,0.04138198305592946,0.0008791591758463809,0.3977088928222656,0.016323818924169366,0.04138198305592946,0.0008791591758463809,-1,0.85923,0.05753,0.02343,0.01509,0.00984,0.01064,0.01289,0.01135,-1.0,0.16175189851158514,True,0.16175189851158514,208.4013671875,120.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,2.0,1.0,0.45454545454545453,6,ev_greedy,50000,25,0.47467486734985703,0.2818694443191257,0.016868214968930158,0.0,0.4572911936662013,7.655933517273755,9.085988530020659,0.0035,0.00028577380332470414,23.76670727272727,2.163931788294952,20.818181818181813,27.727272727272723,0.79001,0.007980771161569119,4.2275031456,0.0,0.84344,0.10286485652278708,0.002863342160466656,1.0,0.0,0.4391141796112061,0.01385540515110914,0.06851414606654842,0.0031755126578436447,0.4391141796112061,0.01385540515110914,0.06851414606654842,0.0031755126578436447,-1,0.80289,0.07864,0.03441,0.01847,0.01288,0.01595,0.0181,0.01866,0.5,0.5,False,0.16666666666666666,144.0,120.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,2.0,1.0,0.14285714285714285,6,ev_greedy,50000,25,0.4836887709949397,0.2850448419346072,0.017721312925890957,0.0,0.4922694781723646,17.5886420540298,18.141060545714282,0.00192,0.00018184242262647807,26.526022857142856,2.9014063364640044,22.857142857142854,32.0,0.84636,0.006138132180612169,4.9030678032,0.0,0.90218,0.0051431151464487014,0.00016606357238770032,1.0,0.0,0.4323087978363037,0.016176958022749925,0.03944797087817345,0.001039193485885278,0.4323087978363037,0.016176958022749925,0.03944797087817345,0.001039193485885278,-1,0.85622,0.05858,0.02373,0.0156,0.00986,0.01091,0.0134,0.0117,-1.0,0.16666666666666666,True,0.16666666666666666,144.0,120.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,1.0,0.0,0.6507543942338755,6,ev_greedy,50000,25,0.4772626888053809,0.28031789577119864,0.016383836960867704,0.0,0.44737383371577727,3.298869501470616,4.074984874568804,0.00412,0.0003003886371574885,15.337632955668415,1.4457650376770146,13.286420903790239,17.98491211532249,0.7772,0.0077862057511987205,4.108010016,0.0,0.83206,0.16412761352935948,0.0038956460267185527,1.0,0.0,0.4709217882156372,0.013527151290482797,0.06040303976168711,0.0024105842751239136,0.4709217882156372,0.013527151290482797,0.06040303976168711,0.0024105842751239136,-1,0.79311,0.08097,0.03577,0.01941,0.01595,0.01591,0.02045,0.01843,0.5,0.5,False,0.15174637069217442,64.4013671875,120.0
synthetic_x2,resampled,0.9992399999999999,triangular,triangular,1.0,0.0,0.25,6,ev_greedy,50000,25,0.48434987087243186,0.2845528548399546,0.018029460605572204,0.0,0.4932227929553971,13.557746201523434,13.930330982187503,0.01146,0.0006695271963607355,23.00324,2.542067957864227,19.75,27.75,0.8489333333333334,0.0057228163391683205,4.935810234311113,0.0,0.9047133333333335,0.00706168582117943,0.00021220681821903275,1.0,0.0,0.3879427178700765,0.014034668344624173,0.04207738235081965,0.001115992175133923,0.3879427178700765,0.014034668344624173,0.04207738235081965,0.001115992175133923,-1,0.8586433333333334,0.05864666666666666,0.02333666666666667,0.015166666666666667,0.00971,0.010286666666666664,0.01269,0.01152,-1.0,0.15174637069217442,True,0.15174637069217442,64.4013671875,120.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,1.0,0.0,0.0,6,ev_greedy,50000,25,0.49456782809021543,0.2858353991845147,0.01874560898234166,0.0,0.7177516445777002,72.851218145,28.6479824425,0.0,0.0,37.23162,2.4818727154308298,35.0,42.0,0.94552,0.0020872070652748647,6.178339296000001,0.0,1.0,0.0,0.0,1.0,0.0,0.15935144424438477,0.005599436057451046,0.0,0.0,0.15935144424438477,0.005599436057451046,0.0,0.0,-1,0.94686,0.02366,0.0099,0.00548,0.00546,0.00134,0.00254,0.00476,0.0,0.0,False,0.16084202618954124,64.4013671875,112.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,3.0,1.0,0.34956155456870197,6,ev_greedy,50000,25,0.4950445872563937,0.27870854824391855,0.017717844900923124,0.0,0.69286663671427,32.6103277676716,14.455479762500637,0.0,0.0,33.67353804225047,2.31179433977543,30.45569979060687,37.650876890862556,0.94472,0.002118356281019157,6.174727084799999,0.0,0.99966,0.09003691881047923,0.003438019825118954,1.0,0.0,0.13254302978515625,0.005272207168487286,0.046024071693906494,0.001613416640563066,0.13254302978515625,0.005272207168487286,0.046024071693906494,0.001613416640563066,-1,0.94656,0.02508,0.01378,0.0041,0.00184,0.00372,0.00236,0.00256,0.5,0.5,False,0.17132615336445636,208.4013671875,112.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,3.0,1.0,0.1,6,ev_greedy,50000,25,0.4965638957343343,0.2855398495232893,0.018165099084889755,0.0,0.7162349989054034,59.86132769276409,23.7164474568,0.0,0.0,36.228958,2.4294518793826727,33.50000000000001,40.699999999999996,0.9443,0.0020980308227796177,6.177823436799999,0.0,1.0,0.004505180947510111,0.00020670122824128397,1.0,0.0,0.16805068969726564,0.005881890107417248,0.03785265997456997,0.0014820863156856166,0.16805068969726564,0.005881890107417248,0.03785265997456997,0.0014820863156856166,-1,0.94682,0.02364,0.0113,0.00564,0.00416,0.00258,0.00252,0.00334,-1.0,0.17132615336445636,True,0.17132615336445636,208.4013671875,112.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,2.0,1.0,0.4375,6,ev_greedy,50000,25,0.495133870385071,0.27836141490691974,0.017327016296504284,0.0,0.6942238327102109,24.207907613593747,10.662557030478517,0.0,0.0,29.07647875,1.9716687453584685,26.25,32.5,0.9447800000000001,0.002112447237999877,6.1754890304,0.0,0.99974,0.08158237433907795,0.0031103312993140926,1.0,0.0,0.15089113235473633,0.006168410562910986,0.04127475419302433,0.0014402443425235785,0.15089113235473633,0.006168410562910986,0.04127475419302433,0.0014402443425235785,-1,0.94662,0.02506,0.01272,0.00512,0.00184,0.00408,0.00192,0.00264,0.5,0.5,False,0.1764705882352941,144.0,112.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,2.0,1.0,0.14285714285714285,6,ev_greedy,50000,25,0.49625631984552565,0.28567569349058025,0.018233534740449246,0.0,0.7161666827817446,54.23876330877997,21.496068557602044,0.0,0.0,34.586377142857145,2.315853130897061,32.0,38.85714285714286,0.94428,0.0020980308227796177,6.177823180799999,0.0,1.0,0.004342527313624827,0.00020285000528287895,1.0,0.0,0.17610252380371094,0.0065940000785827905,0.03575629133682937,0.0013032630113703411,0.17610252380371094,0.0065940000785827905,0.03575629133682937,0.0013032630113703411,-1,0.94682,0.02364,0.0113,0.00564,0.00416,0.00258,0.00254,0.00332,-1.0,0.1764705882352941,True,0.1764705882352941,144.0,112.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,1.0,0.0,0.634915714008913,6,ev_greedy,50000,25,0.49581380095069455,0.2771967541931026,0.017491102055699256,0.0,0.6834389257118837,10.439978507822104,4.835678343223678,0.0,0.0,18.950713455531876,1.396292592138386,16.85727572175935,21.317612865723696,0.9444,0.002086640042428656,6.170311878399999,0.0,0.99938,0.1323728515768469,0.004772843026559568,1.0,0.0,0.13233631134033202,0.004494147902312279,0.04680185918327484,0.0014643904896235133,0.13233631134033202,0.004494147902312279,0.04680185918327484,0.0014643904896235133,-1,0.94626,0.02526,0.01386,0.00542,0.00186,0.00236,0.00238,0.0026,0.5,0.5000000000000001,False,0.16084202618954124,64.4013671875,112.0
synthetic_x2,resampled,0.9992399999999999,geometric,geometric,1.0,0.0,0.25,6,ev_greedy,50000,25,0.4977853524891094,0.28501325366528363,0.01836859009461831,0.0,0.7164881508790889,41.65889073824218,16.48427699890625,0.0,0.0,30.047155,2.026426079573346,27.75,33.75,0.9443,0.0020980308227796177,6.1778194943999996,0.0,1.0,0.005935027890910317,0.000288221132374884,1.0,0.0,0.16610992431640625,0.005604181528342567,0.03693983110813334,0.0012584609512821163,0.16610992431640625,0.005604181528342567,0.03693983110813334,0.0012584609512821163,-1,0.94682,0.02362,0.01132,0.00564,0.00416,0.00258,0.00252,0.00334,-1.0,0.16084202618954124,True,0.16084202618954124,64.4013671875,112.0
